date,open,high,low,close,volume,symbol,name
2025-12-17,4499.773,4594.656,4498.93,4579.875,17842483000,sh000300,沪深300
2025-12-18,4553.979,4571.968,4544.142,4552.793,15168132800,sh000300,沪深300
2025-12-19,4561.373,4591.093,4546.847,4568.178,15487622000,sh000300,沪深300
2025-12-22,4587.668,4615.872,4587.668,4611.624,16525285600,sh000300,沪深300
2025-12-23,4616.026,4644.535,4607.799,4620.734,16925641200,sh000300,沪深300
2025-12-24,4623.683,4639.428,4602.144,4634.059,15371124100,sh000300,沪深300
2025-12-25,4629.32,4651.154,4621.921,4642.536,13943418600,sh000300,沪深300
2025-12-26,4639.79,4676.131,4635.105,4657.24,17539656500,sh000300,沪深300
2025-12-29,4658.265,4672.035,4629.057,4639.372,20039713300,sh000300,沪深300
2025-12-30,4617.316,4664.331,4616.632,4651.282,18037497400,sh000300,沪深300
2025-12-31,4656.48,4667.047,4622.099,4629.94,17076022400,sh000300,沪深300
2026-01-05,4661.616,4721.638,4661.616,4717.746,23414483900,sh000300,沪深300
2026-01-06,4719.209,4790.694,4718.01,4790.694,29697068600,sh000300,沪深300
2026-01-07,4796.934,4802.603,4751.071,4776.666,25909556400,sh000300,沪深300
2026-01-08,4761.011,4765.486,4717.009,4737.654,23880495700,sh000300,沪深300
2026-01-09,4725.957,4771.428,4719.134,4758.922,25468803800,sh000300,沪深300
2026-01-12,4769.65,4795.933,4737.57,4789.916,29483316500,sh000300,沪深300
2026-01-13,4798.049,4836.955,4745.515,4761.032,30144949700,sh000300,沪深300
2026-01-14,4767.696,4818.101,4720.246,4741.931,36495102300,sh000300,沪深300
2026-01-15,4721.797,4769.548,4720.937,4751.429,25400363600,sh000300,沪深300
2026-01-16,4778.43,4792.551,4715.365,4731.873,32527892900,sh000300,沪深300
2026-01-19,4720.195,4761.632,4715.087,4734.456,26761249200,sh000300,沪深300
2026-01-20,4736.91,4748.23,4684.968,4718.878,28271957900,sh000300,沪深300
2026-01-21,4714.554,4758.279,4714.237,4723.069,26635333200,sh000300,沪深300
2026-01-22,4741.755,4757.764,4700.448,4723.709,27419993200,sh000300,沪深300
2026-01-23,4729.585,4734.794,4684.617,4702.497,31463544500,sh000300,沪深300
2026-01-26,4715.375,4754.178,4693.158,4706.964,36300448100,sh000300,沪深300
2026-01-27,4705.174,4736.986,4675.641,4705.692,30147569700,sh000300,沪深300
2026-01-28,4725.601,4739.626,4697.906,4717.991,38225560200,sh000300,沪深300
2026-01-29,4733.088,4770.96,4696.054,4753.87,41551305500,sh000300,沪深300
2026-01-30,4723.081,4738.871,4645.471,4706.34,31978653100,sh000300,沪深300
2026-02-02,4674.276,4716.607,4601.76,4605.98,30477350000,sh000300,沪深300
2026-02-03,4648.357,4662.126,4578.209,4660.107,26554940500,sh000300,沪深300
2026-02-04,4647.967,4701.477,4641.842,4698.683,26488103200,sh000300,沪深300
2026-02-05,4664.748,4687.021,4639.43,4670.419,23785635100,sh000300,沪深300
2026-02-06,4622.975,4678.262,4606.638,4643.596,20271647700,sh000300,沪深300
2026-02-09,4693.672,4719.964,4679.904,4719.056,20725193800,sh000300,沪深300
2026-02-10,4718.255,4732.087,4713.868,4724.296,18700095800,sh000300,沪深300
2026-02-11,4715.67,4723.704,4703.687,4713.819,17339168100,sh000300,沪深300
2026-02-12,4720.009,4726.043,4707.736,4719.578,19784143900,sh000300,沪深300
2026-02-13,4693.411,4703.633,4658.404,4660.406,18916775600,sh000300,沪深300
2026-02-24,4727.296,4727.373,4698.349,4707.544,21848889000,sh000300,沪深300
2026-02-25,4713.575,4766.559,4713.344,4735.886,28426835400,sh000300,沪深300
2026-02-26,4741.39,4742.148,4706.694,4726.874,23484764400,sh000300,沪深300
2026-02-27,4698.3,4721.014,4692.891,4710.647,26142086500,sh000300,沪深300
2026-03-02,4681.014,4735.406,4667.275,4728.669,34926075200,sh000300,沪深300
2026-03-03,4737.316,4744.599,4651.405,4655.896,37062427200,sh000300,沪深300
2026-03-04,4609.192,4639.42,4575.825,4602.625,30303566600,sh000300,沪深300
2026-03-05,4651.942,4671.527,4630.302,4647.692,25931782500,sh000300,沪深300
2026-03-06,4621.494,4671.713,4612.794,4660.439,23852792600,sh000300,沪深300
2026-03-09,4600.254,4625.981,4548.969,4615.455,32278761700,sh000300,沪深300
2026-03-10,4648.785,4677.596,4648.785,4674.756,26390374800,sh000300,沪深300
2026-03-11,4681.032,4711.867,4674.709,4704.496,27017544300,sh000300,沪深300
2026-03-12,4700.721,4704.379,4654.315,4687.56,30298681600,sh000300,沪深300
2026-03-13,4669.062,4707.419,4659.498,4669.14,31077200900,sh000300,沪深300
2026-03-16,4669.224,4673.693,4621.812,4671.559,29621507000,sh000300,沪深300
2026-03-17,4685.57,4720.861,4637.368,4637.439,26302191300,sh000300,沪深300
2026-03-18,4648.752,4662.294,4604.516,4658.332,23469070500,sh000300,沪深300
2026-03-19,4611.44,4634.547,4570.392,4583.251,25413044900,sh000300,沪深300
2026-03-20,4602.821,4628.712,4563.069,4567.018,25787370300,sh000300,沪深300
2026-03-23,4499.1,4514.718,4397.566,4417.997,32808194500,sh000300,沪深300
2026-03-24,4458.907,4474.825,4394.294,4474.722,25553251700,sh000300,沪深300
2026-03-25,4506.625,4542.181,4502.027,4537.466,26263927900,sh000300,沪深300
2026-03-26,4525.329,4541.05,4468.957,4477.534,21373678800,sh000300,沪深300
2026-03-27,4431.503,4519.89,4431.421,4502.57,19240038800,sh000300,沪深300
2026-03-30,4461.737,4496.411,4447.137,4491.95,20929309200,sh000300,沪深300
2026-03-31,4491.921,4523.175,4450.049,4450.049,22454158500,sh000300,沪深300
2026-04-01,4517.272,4532.109,4492.054,4526.067,21648319600,sh000300,沪深300
2026-04-02,4514.442,4519.693,4459.61,4478.914,19099216100,sh000300,沪深300
2026-04-03,4492.846,4494.457,4437.595,4440.789,16832170500,sh000300,沪深300
2026-04-07,4445.861,4458.926,4420.694,4440.616,16263878700,sh000300,沪深300
2026-04-08,4517.34,4595.556,4513.771,4595.556,25333921300,sh000300,沪深300
2026-04-09,4562.67,4579.197,4552.424,4566.224,18493978300,sh000300,沪深300
2026-04-10,4594.947,4655.099,4590.109,4636.566,20867860500,sh000300,沪深300
2026-04-13,4615.133,4653.398,4615.133,4646.155,19671227700,sh000300,沪深300
2026-04-14,4676.124,4701.284,4654.853,4701.284,20470033200,sh000300,沪深300
2026-04-15,4726.638,4731.273,4672.556,4685.246,20168850000,sh000300,沪深300
2026-04-16,4694.431,4739.221,4689.414,4736.608,19205760000,sh000300,沪深300
2026-04-17,4728.995,4738.324,4714.467,4728.672,18291533600,sh000300,沪深300
2026-04-20,4727.166,4763.043,4720.685,4757.442,22163349400,sh000300,沪深300
2026-04-21,4750.515,4776.826,4722.007,4767.997,20561405800,sh000300,沪深300
2026-04-22,4751.279,4801.447,4750.35,4799.627,20448183000,sh000300,沪深300
2026-04-23,4816.027,4823.47,4759.86,4786.327,23286573600,sh000300,沪深300
2026-04-24,4771.735,4786.444,4735.606,4769.369,19379831400,sh000300,沪深300
2026-04-27,4776.335,4795.168,4762.644,4770.947,19279655000,sh000300,沪深300
2026-04-28,4757.077,4778.189,4743.436,4758.208,21672423300,sh000300,沪深300
2026-04-29,4737.576,4813.61,4737.114,4810.347,23329811000,sh000300,沪深300
2026-04-30,4820.972,4829.272,4797.545,4807.307,25063337000,sh000300,沪深300
2026-05-06,4857.654,4892.796,4834.281,4877.093,27444388000,sh000300,沪深300
2026-05-07,4895.8,4901.858,4866.875,4900.51,25783397200,sh000300,沪深300
2026-05-08,4871.119,4887.213,4849.987,4871.912,25172099600,sh000300,沪深300
2026-05-11,4902.278,4960.398,4889.566,4951.837,30573480100,sh000300,沪深300
2026-05-12,4965.018,4971.303,4926.79,4948.047,27381200100,sh000300,沪深300
2026-05-13,4919.425,5001.12,4919.425,4998.342,26845453700,sh000300,沪深300
2026-05-14,5027.641,5030.519,4913.604,4914.597,28069537900,sh000300,沪深300
2026-05-15,4911.622,4935.617,4832.69,4859.593,27696776900,sh000300,沪深300
2026-05-18,4836.329,4868.601,4806.146,4833.524,23907758700,sh000300,沪深300
2026-05-19,4818.705,4854.525,4773.534,4852.883,23228085200,sh000300,沪深300
2026-05-20,4829.613,4866.212,4825.643,4850.7,22002320600,sh000300,沪深300
2026-05-21,4886.239,4937.933,4780.711,4783.098,28734250700,sh000300,沪深300
2026-05-22,4818.844,4851.349,4785.349,4845.096,28694043500,sh000300,沪深300
2026-05-25,4873.196,4922.438,4857.135,4921.597,26474323600,sh000300,沪深300
2026-05-26,4900.115,4952.741,4892.683,4947.849,30279947600,sh000300,沪深300
2026-05-27,4940.945,4974.211,4891.343,4908.171,30170917500,sh000300,沪深300
2026-05-28,4889.266,4922.33,4843.227,4914.213,26743273100,sh000300,沪深300
2026-05-29,4937.512,4954.07,4878.787,4892.121,33251861000,sh000300,沪深300
2026-06-01,4897.897,4918.794,4836.685,4844.256,29613405100,sh000300,沪深300
2026-06-02,4860.612,4930.278,4831.997,4914.559,28173166200,sh000300,沪深300
2026-06-03,4921.345,4991.853,4904.897,4938.809,30403594700,sh000300,沪深300
2026-06-04,4897.316,4938.781,4889.746,4904.745,26480891000,sh000300,沪深300
2026-06-05,4886.965,4924.344,4798.91,4816.92,30192933600,sh000300,沪深300
2026-06-08,4703.773,4779.862,4677.568,4713.636,29964756500,sh000300,沪深300
2026-06-09,4743.451,4802.505,4715.391,4801.811,25839160100,sh000300,沪深300
2026-06-10,4753.115,4786.516,4718.995,4748.593,25929710900,sh000300,沪深300
2026-06-11,4730.072,4766.173,4685.501,4722.412,24717705900,sh000300,沪深300
2026-06-12,4784.64,4809.861,4757.557,4777.321,33592206300,sh000300,沪深300
2026-06-15,4829.289,4892.55,4803.184,4891.713,33131607600,sh000300,沪深300
2026-06-16,4894.879,4908.282,4866.061,4884.232,28258474300,sh000300,沪深300
2026-06-17,4859.701,4933.929,4859.701,4931.386,27605395000,sh000300,沪深300
2026-06-18,4916.044,4976.891,4916.044,4941.599,33445990200,sh000300,沪深300
2026-06-22,4949.346,5061.511,4928.458,5059.658,37510012400,sh000300,沪深300
2026-06-23,5048.026,5064.265,4892.094,4919.386,34271933600,sh000300,沪深300
2026-06-24,4900.384,4953.232,4892.268,4943.02,31224902500,sh000300,沪深300
2026-06-25,4950.975,5031.999,4944.876,5020.104,34666428900,sh000300,沪深300
2026-06-26,4981.825,4981.983,4845.192,4868.221,34117923800,sh000300,沪深300
2026-06-29,4866.043,4928.599,4827.149,4926.921,32321613400,sh000300,沪深300
2026-06-30,4914.493,4987.56,4914.493,4979.433,30615022600,sh000300,沪深300
2026-07-01,4972.692,5017.375,4925.631,4958.977,34293474700,sh000300,沪深300
2026-07-02,4865.171,4896.993,4800.484,4812.296,34324375800,sh000300,沪深300
2026-07-03,4809.499,4890.965,4809.499,4842.174,30106756800,sh000300,沪深300
2026-07-06,4868.542,4878.323,4789.796,4841.998,29405054300,sh000300,沪深300
2026-07-07,4813.871,4839.51,4756.725,4792.262,24630599900,sh000300,沪深300
2026-07-08,4804.484,4830.046,4751.405,4755.534,24392874900,sh000300,沪深300
2026-07-09,4774.402,4882.848,4734.867,4876.313,28162770500,sh000300,沪深300
2026-07-10,4887.536,4906.49,4780.747,4780.787,30413028600,sh000300,沪深300
2026-07-13,4745.438,4775.236,4670.25,4695.383,27863485300,sh000300,沪深300
2026-07-14,4691.122,4796.502,4649.044,4796.502,28325098600,sh000300,沪深300
2026-07-15,4797.943,4826.864,4772.042,4786.783,27869266900,sh000300,沪深300
2026-07-16,4711.532,4771.057,4673.35,4698.434,25156097700,sh000300,沪深300
2026-07-17,4661.622,4663.531,4492.085,4529.095,30262988600,sh000300,沪深300
2026-07-20,4575.671,4628.799,4521.181,4598.321,33311605800,sh000300,沪深300
2026-07-21,4630.853,4739.233,4566.281,4739.229,34540359000,sh000300,沪深300
2026-07-22,4710.66,4772.082,4692.833,4717.244,28555635700,sh000300,沪深300
2026-07-23,4735.171,4737.509,4698.872,4728.002,24733167500,sh000300,沪深300
2026-07-24,4685.408,4704.084,4642.939,4649.192,22126121200,sh000300,沪深300
2026-07-27,4656.027,4702.525,4615.531,4702.427,20478694100,sh000300,沪深300
2026-07-28,4623.799,4646.487,4552.229,4569.524,21570504500,sh000300,沪深300
2026-07-29,4582.095,4626.706,4516.316,4600.262,24808235700,sh000300,沪深300
2026-07-30,4566.047,4596.206,4478.209,4549.72,27465113000,sh000300,沪深300
2026-07-31,4623.854,4635.589,4588.197,4588.197,27924369800,sh000300,沪深300
2026-08-03,4561.817,4572.588,4529.186,4543.178,23204258400,sh000300,沪深300
2026-08-04,4566.943,4613.694,4555.247,4600.93,24207361100,sh000300,沪深300
2026-08-05,4550.189,4679.859,4550.189,4658.155,27692191900,sh000300,沪深300
2026-08-06,4621.803,4675.646,4611.066,4651.31,24751073000,sh000300,沪深300
2026-08-07,4656.098,4706.729,4649.576,4694.437,23907202000,sh000300,沪深300
2026-08-10,4698.816,4714.465,4659.47,4702.025,21307599600,sh000300,沪深300
2026-08-11,4689.449,4715.881,4660.474,4663.789,20969909800,sh000300,沪深300
2026-08-12,4660.466,4700.435,4657.693,4690.917,18493914800,sh000300,沪深300
2026-08-13,4716.975,4727.234,4661.882,4663.951,21549961500,sh000300,沪深300
2026-08-14,4672.975,4676.712,4637.128,4665.881,17843069600,sh000300,沪深300
2026-08-17,4672.276,4742.404,4662.715,4741.098,19056928600,sh000300,沪深300
2026-08-18,4734.073,4744.005,4687.526,4725.813,20424551400,sh000300,沪深300
2026-08-19,4660.055,4674.375,4568.066,4588.696,24407009000,sh000300,沪深300
2026-08-20,4613.298,4631.126,4569.228,4592.75,20087418900,sh000300,沪深300
2026-08-21,4585.435,4629.0,4579.261,4618.895,17107589100,sh000300,沪深300
2026-08-24,4620.949,4621.389,4527.487,4563.127,20661687200,sh000300,沪深300
2026-08-25,4542.244,4573.378,4523.023,4552.033,17151016800,sh000300,沪深300
2026-08-26,4549.432,4612.038,4542.843,4590.794,18457816900,sh000300,沪深300
2026-08-27,4594.479,4631.349,4584.993,4630.277,20201725000,sh000300,沪深300
2026-08-28,4615.839,4643.335,4608.462,4609.176,18098949500,sh000300,沪深300
