date,open,high,low,close,volume,symbol,name
2025-11-10,7568.751,7592.757,7515.684,7563.254,27436131700,sh000852,中证1000
2025-11-11,7579.908,7598.988,7530.144,7540.791,26525073100,sh000852,中证1000
2025-11-12,7520.179,7537.761,7421.459,7486.377,26696336300,sh000852,中证1000
2025-11-13,7483.664,7604.891,7475.511,7590.576,27563607300,sh000852,中证1000
2025-11-14,7527.834,7591.315,7502.757,7502.757,27197278300,sh000852,中证1000
2025-11-17,7514.84,7544.723,7487.808,7523.076,26115611800,sh000852,中证1000
2025-11-18,7508.531,7521.656,7412.276,7448.101,27748040900,sh000852,中证1000
2025-11-19,7438.139,7471.732,7348.037,7387.208,23839382000,sh000852,中证1000
2025-11-20,7429.7,7439.044,7332.321,7340.412,22753609000,sh000852,中证1000
2025-11-21,7235.326,7274.334,7067.703,7067.703,28480069000,sh000852,中证1000
2025-11-24,7105.642,7190.723,7064.598,7156.409,24065506200,sh000852,中证1000
2025-11-25,7195.1,7311.727,7194.766,7249.947,24542942900,sh000852,中证1000
2025-11-26,7236.655,7307.199,7225.087,7248.449,23177682400,sh000852,中证1000
2025-11-27,7243.714,7330.6,7243.714,7257.454,21127741200,sh000852,中证1000
2025-11-28,7257.165,7334.21,7239.854,7334.21,20068050800,sh000852,中证1000
2025-12-01,7356.513,7388.618,7342.596,7386.681,23441158300,sh000852,中证1000
2025-12-02,7364.204,7364.204,7299.272,7313.178,20051247700,sh000852,中证1000
2025-12-03,7312.667,7324.211,7220.976,7248.274,21463340000,sh000852,中证1000
2025-12-04,7246.862,7269.902,7185.911,7248.657,19483925400,sh000852,中证1000
2025-12-05,7244.277,7346.999,7194.661,7342.492,21572766300,sh000852,中证1000
2025-12-08,7359.488,7446.192,7359.488,7423.046,24091899500,sh000852,中证1000
2025-12-09,7400.934,7439.546,7370.296,7380.584,22849142800,sh000852,中证1000
2025-12-10,7367.492,7421.423,7332.053,7408.244,21561113400,sh000852,中证1000
2025-12-11,7421.787,7425.441,7311.995,7311.995,23402087300,sh000852,中证1000
2025-12-12,7312.871,7384.848,7284.555,7370.942,24352518300,sh000852,中证1000
2025-12-15,7324.48,7375.612,7305.832,7309.078,22095769700,sh000852,中证1000
2025-12-16,7302.159,7302.159,7143.615,7181.62,23052600700,sh000852,中证1000
2025-12-17,7178.307,7303.375,7149.019,7288.738,22049877500,sh000852,中证1000
2025-12-18,7244.64,7336.732,7241.861,7272.402,20004466200,sh000852,中证1000
2025-12-19,7295.671,7357.042,7279.987,7329.806,21920554700,sh000852,中证1000
2025-12-22,7363.064,7433.428,7363.064,7408.349,22160188600,sh000852,中证1000
2025-12-23,7410.224,7441.412,7363.934,7392.42,22428856600,sh000852,中证1000
2025-12-24,7391.561,7513.254,7386.489,7506.381,21796145500,sh000852,中证1000
2025-12-25,7507.297,7591.782,7502.154,7579.379,22874491700,sh000852,中证1000
2025-12-26,7575.926,7644.84,7550.014,7605.53,26626161100,sh000852,中证1000
2025-12-29,7606.435,7637.91,7574.775,7594.158,26406479600,sh000852,中证1000
2025-12-30,7556.537,7636.153,7552.401,7597.299,26333187400,sh000852,中证1000
2025-12-31,7606.646,7619.221,7560.723,7595.285,24454923100,sh000852,中证1000
2026-01-05,7639.538,7753.959,7623.749,7753.88,30537472600,sh000852,中证1000
2026-01-06,7756.158,7864.903,7755.072,7864.903,33116203400,sh000852,中证1000
2026-01-07,7881.836,7939.752,7864.139,7906.42,31873436700,sh000852,中证1000
2026-01-08,7886.81,7993.631,7886.629,7971.589,32556390800,sh000852,中证1000
2026-01-09,7969.19,8131.491,7969.19,8129.183,38104386900,sh000852,中证1000
2026-01-12,8196.085,8371.749,8171.105,8357.011,44722895400,sh000852,中证1000
2026-01-13,8381.042,8381.042,8177.629,8203.133,45444450300,sh000852,中证1000
2026-01-14,8204.28,8415.098,8154.241,8257.172,48979835900,sh000852,中证1000
2026-01-15,8197.061,8267.813,8151.107,8240.775,35335770800,sh000852,中证1000
2026-01-16,8276.608,8304.399,8180.117,8232.729,35253940500,sh000852,中证1000
2026-01-19,8204.627,8298.48,8187.938,8265.646,32669114900,sh000852,中证1000
2026-01-20,8271.779,8300.05,8104.918,8182.752,33668913400,sh000852,中证1000
2026-01-21,8138.682,8289.134,8136.918,8247.68,32567636800,sh000852,中证1000
2026-01-22,8272.468,8314.216,8252.745,8309.346,32856328100,sh000852,中证1000
2026-01-23,8331.77,8478.556,8323.349,8470.744,39304302000,sh000852,中证1000
2026-01-26,8513.222,8530.417,8302.099,8365.435,40342837500,sh000852,中证1000
2026-01-27,8325.433,8406.099,8186.244,8382.153,36565732800,sh000852,中证1000
2026-01-28,8392.753,8432.62,8334.683,8399.794,34965829300,sh000852,中证1000
2026-01-29,8380.605,8463.125,8308.825,8332.207,40198798200,sh000852,中证1000
2026-01-30,8255.335,8313.227,8083.97,8254.86,36491645100,sh000852,中证1000
2026-02-02,8166.736,8221.582,7974.599,7975.428,30832146700,sh000852,中证1000
2026-02-03,8058.763,8210.047,8023.238,8209.101,29921845800,sh000852,中证1000
2026-02-04,8184.205,8216.204,8101.2,8207.12,31646115000,sh000852,中证1000
2026-02-05,8121.511,8154.558,8027.623,8068.077,27581682300,sh000852,中证1000
2026-02-06,7980.466,8152.322,7950.01,8051.574,28108356300,sh000852,中证1000
2026-02-09,8177.291,8235.155,8149.646,8233.778,28284816900,sh000852,中证1000
2026-02-10,8246.218,8274.143,8199.511,8250.3,29191625000,sh000852,中证1000
2026-02-11,8239.17,8304.125,8236.957,8239.513,27323431200,sh000852,中证1000
2026-02-12,8252.185,8337.371,8227.604,8314.832,27759673600,sh000852,中证1000
2026-02-13,8272.876,8323.715,8200.148,8204.829,26114631200,sh000852,中证1000
2026-02-24,8319.691,8356.914,8236.707,8299.771,27947962000,sh000852,中证1000
2026-02-25,8320.612,8449.763,8310.325,8426.331,33344734600,sh000852,中证1000
2026-02-26,8447.783,8496.748,8398.066,8490.617,33314760800,sh000852,中证1000
2026-02-27,8434.096,8561.295,8433.717,8560.843,31389956300,sh000852,中证1000
2026-03-02,8464.273,8535.807,8393.927,8476.965,37890628100,sh000852,中证1000
2026-03-03,8495.954,8510.854,8128.305,8142.454,39018957900,sh000852,中证1000
2026-03-04,8039.593,8228.895,8039.593,8094.518,32068956100,sh000852,中证1000
2026-03-05,8235.374,8243.829,8121.382,8171.119,31536018100,sh000852,中证1000
2026-03-06,8120.495,8273.68,8115.479,8248.857,29463326900,sh000852,中证1000
2026-03-09,8131.742,8230.656,7983.569,8203.869,35630788700,sh000852,中证1000
2026-03-10,8272.941,8351.666,8271.493,8350.09,31168527300,sh000852,中证1000
2026-03-11,8356.09,8394.122,8334.328,8363.526,32173733200,sh000852,中证1000
2026-03-12,8357.351,8388.633,8267.39,8335.908,32821274700,sh000852,中证1000
2026-03-13,8297.913,8350.917,8196.374,8214.293,33312302000,sh000852,中证1000
2026-03-16,8212.267,8226.032,8089.488,8211.352,31153245800,sh000852,中证1000
2026-03-17,8219.5,8223.989,8019.075,8019.857,29972338000,sh000852,中证1000
2026-03-18,8050.714,8105.806,7970.189,8096.595,27089355400,sh000852,中证1000
2026-03-19,7988.873,8008.389,7874.262,7909.234,28459109900,sh000852,中证1000
2026-03-20,7943.413,7996.164,7781.579,7783.435,29902296300,sh000852,中证1000
2026-03-23,7632.972,7712.04,7357.696,7409.107,34925621000,sh000852,中证1000
2026-03-24,7538.697,7601.883,7361.793,7600.857,29385508500,sh000852,中证1000
2026-03-25,7654.784,7781.197,7654.784,7751.181,30366881700,sh000852,中证1000
2026-03-26,7733.702,7775.893,7614.889,7639.376,27345513300,sh000852,中证1000
2026-03-27,7526.586,7784.547,7526.586,7746.313,25889527400,sh000852,中证1000
2026-03-30,7664.636,7774.851,7618.961,7767.93,26117412900,sh000852,中证1000
2026-03-31,7741.959,7789.239,7618.187,7619.85,25525579000,sh000852,中证1000
2026-04-01,7767.883,7786.759,7692.01,7764.153,25597564400,sh000852,中证1000
2026-04-02,7733.747,7764.027,7581.392,7623.417,24684116100,sh000852,中证1000
2026-04-03,7658.821,7664.756,7521.944,7536.6,22368034900,sh000852,中证1000
2026-04-07,7556.277,7640.505,7554.408,7606.017,21097435700,sh000852,中证1000
2026-04-08,7765.55,7955.768,7765.197,7955.768,29788517200,sh000852,中证1000
2026-04-09,7881.803,7959.067,7872.475,7921.447,26065017100,sh000852,中证1000
2026-04-10,7981.622,8059.755,7981.622,7998.232,26241528500,sh000852,中证1000
2026-04-13,7947.222,8040.026,7947.222,8025.572,24984977300,sh000852,中证1000
2026-04-14,8088.05,8144.762,8059.38,8144.762,26630582500,sh000852,中证1000
2026-04-15,8186.074,8193.296,8083.265,8106.165,27384184600,sh000852,中证1000
2026-04-16,8120.358,8239.008,8100.489,8232.983,27958443300,sh000852,中证1000
2026-04-17,8225.729,8333.222,8223.706,8307.436,28510344300,sh000852,中证1000
2026-04-20,8308.055,8374.812,8308.055,8357.814,29202960400,sh000852,中证1000
2026-04-21,8331.592,8358.124,8270.161,8351.156,27899621000,sh000852,中证1000
2026-04-22,8317.278,8482.153,8317.278,8481.24,28170553900,sh000852,中证1000
2026-04-23,8488.996,8500.438,8302.849,8362.74,31979149200,sh000852,中证1000
2026-04-24,8318.597,8360.79,8254.431,8304.141,29374811800,sh000852,中证1000
2026-04-27,8292.811,8366.312,8249.944,8338.726,27706012400,sh000852,中证1000
2026-04-28,8307.692,8316.267,8187.239,8226.692,28497044600,sh000852,中证1000
2026-04-29,8163.348,8361.487,8163.348,8343.065,28909945600,sh000852,中证1000
2026-04-30,8345.247,8402.356,8324.294,8381.947,29911511000,sh000852,中证1000
2026-05-06,8462.023,8610.881,8462.023,8574.556,33085337100,sh000852,中证1000
2026-05-07,8602.146,8716.861,8573.295,8714.51,33247719000,sh000852,中证1000
2026-05-08,8655.127,8760.194,8651.059,8741.151,32178154500,sh000852,中证1000
2026-05-11,8807.905,8888.873,8760.714,8866.779,34480797200,sh000852,中证1000
2026-05-12,8880.415,8881.902,8749.722,8821.887,32084927800,sh000852,中证1000
2026-05-13,8764.023,8958.456,8764.023,8955.447,31915270600,sh000852,中证1000
2026-05-14,8989.487,8991.85,8778.709,8778.709,35634417700,sh000852,中证1000
2026-05-15,8786.382,8846.515,8616.06,8682.654,35570731700,sh000852,中证1000
2026-05-18,8645.763,8766.306,8610.742,8720.213,30042067200,sh000852,中证1000
2026-05-19,8691.384,8812.031,8602.046,8808.645,29921984500,sh000852,中证1000
2026-05-20,8769.097,8823.684,8697.4,8808.91,30671918800,sh000852,中证1000
2026-05-21,8852.434,8896.6,8500.92,8510.496,35003795100,sh000852,中证1000
2026-05-22,8578.9,8719.387,8521.695,8692.666,28681240700,sh000852,中证1000
2026-05-25,8756.458,8802.946,8670.716,8799.312,30289600600,sh000852,中证1000
2026-05-26,8755.908,8756.463,8560.804,8687.253,31437355100,sh000852,中证1000
2026-05-27,8679.536,8737.055,8495.723,8546.514,31311235400,sh000852,中证1000
2026-05-28,8527.909,8659.61,8459.949,8637.743,30074765000,sh000852,中证1000
2026-05-29,8673.798,8680.266,8357.801,8408.736,33278021700,sh000852,中证1000
2026-06-01,8393.518,8504.983,8339.353,8345.129,30570642300,sh000852,中证1000
2026-06-02,8360.807,8440.232,8219.153,8384.781,29277785300,sh000852,中证1000
2026-06-03,8386.858,8549.249,8357.464,8432.679,31829116600,sh000852,中证1000
2026-06-04,8338.854,8456.017,8338.854,8420.095,28617360900,sh000852,中证1000
2026-06-05,8380.852,8500.1,8305.396,8340.963,31495357600,sh000852,中证1000
2026-06-08,8069.482,8260.192,7987.396,8081.261,30353698500,sh000852,中证1000
2026-06-09,8178.823,8322.109,8096.577,8318.698,29309759700,sh000852,中证1000
2026-06-10,8232.024,8285.286,8103.01,8198.723,28684456600,sh000852,中证1000
2026-06-11,8158.46,8223.527,8084.9,8159.455,27116395300,sh000852,中证1000
2026-06-12,8294.897,8348.786,8181.417,8202.799,32859908500,sh000852,中证1000
2026-06-15,8269.397,8521.233,8269.397,8521.233,29601206700,sh000852,中证1000
2026-06-16,8534.27,8684.65,8508.908,8646.403,29802260700,sh000852,中证1000
2026-06-17,8581.65,8705.403,8581.65,8704.468,28222793700,sh000852,中证1000
2026-06-18,8666.638,8796.485,8664.278,8771.024,29006243500,sh000852,中证1000
2026-06-22,8813.725,8865.815,8609.611,8865.676,33571821000,sh000852,中证1000
2026-06-23,8838.763,8862.719,8626.101,8680.039,30395487800,sh000852,中证1000
2026-06-24,8650.816,8803.501,8581.751,8793.487,28686714500,sh000852,中证1000
2026-06-25,8806.071,8872.123,8743.249,8825.92,30544263800,sh000852,中证1000
2026-06-26,8771.598,8797.282,8563.695,8601.408,32122765600,sh000852,中证1000
2026-06-29,8616.424,8677.63,8413.864,8597.893,30987102100,sh000852,中证1000
2026-06-30,8574.25,8815.108,8547.312,8809.786,27911736400,sh000852,中证1000
2026-07-01,8827.47,8944.195,8806.646,8876.63,32576587100,sh000852,中证1000
2026-07-02,8688.291,8865.966,8598.869,8625.334,31085890200,sh000852,中证1000
2026-07-03,8627.382,8740.668,8559.285,8620.789,29024450800,sh000852,中证1000
2026-07-06,8669.123,8694.805,8432.897,8472.603,28122420800,sh000852,中证1000
2026-07-07,8436.389,8489.476,8261.398,8301.804,24457508200,sh000852,中证1000
2026-07-08,8315.962,8328.965,8117.861,8117.861,23828392600,sh000852,中证1000
2026-07-09,8161.859,8312.621,7978.806,8300.077,25457934400,sh000852,中证1000
2026-07-10,8312.492,8438.194,8198.308,8198.308,30850360900,sh000852,中证1000
2026-07-13,8124.363,8171.504,7769.292,7787.853,28528634400,sh000852,中证1000
2026-07-14,7799.813,7934.103,7657.671,7925.123,25589201500,sh000852,中证1000
2026-07-15,7959.374,7979.077,7783.219,7817.831,25843327100,sh000852,中证1000
2026-07-16,7713.135,7836.39,7591.421,7631.762,24822687100,sh000852,中证1000
2026-07-17,7599.388,7605.613,7163.309,7167.996,29624224500,sh000852,中证1000
2026-07-20,7256.267,7298.122,6824.145,6965.376,30818691400,sh000852,中证1000
2026-07-21,6975.893,7264.338,6714.187,7259.863,33498939900,sh000852,中证1000
2026-07-22,7196.863,7302.454,7118.66,7158.762,29158247000,sh000852,中证1000
2026-07-23,7169.543,7247.141,7113.498,7195.5,25050272700,sh000852,中证1000
2026-07-24,7109.248,7174.552,6995.693,6995.693,22902663500,sh000852,中证1000
2026-07-27,6981.165,7228.785,6972.282,7228.785,22596082500,sh000852,中证1000
2026-07-28,7135.735,7189.177,6992.944,7026.276,22577673500,sh000852,中证1000
2026-07-29,7020.223,7132.352,6897.392,7095.186,27137408300,sh000852,中证1000
2026-07-30,7053.09,7121.523,6841.751,6900.658,25950781400,sh000852,中证1000
2026-07-31,7082.754,7218.061,7071.048,7075.507,28321942100,sh000852,中证1000
2026-08-03,7055.271,7118.097,7042.889,7079.776,23339238100,sh000852,中证1000
2026-08-04,7128.494,7307.171,7102.46,7279.193,25008361300,sh000852,中证1000
2026-08-05,7253.225,7523.498,7253.225,7493.048,27239684700,sh000852,中证1000
2026-08-06,7440.008,7564.692,7434.494,7530.425,28040229500,sh000852,中证1000
2026-08-07,7534.242,7685.57,7448.459,7679.529,28260010500,sh000852,中证1000
2026-08-10,7723.38,7736.102,7621.65,7733.9,25649691800,sh000852,中证1000
2026-08-11,7686.042,7789.21,7642.437,7698.048,25313797300,sh000852,中证1000
2026-08-12,7704.959,7805.272,7692.438,7793.717,24188189400,sh000852,中证1000
2026-08-13,7847.238,7880.217,7714.367,7715.895,28152568600,sh000852,中证1000
2026-08-14,7750.987,7784.377,7673.441,7769.82,25031781700,sh000852,中证1000
2026-08-17,7797.184,7968.383,7750.433,7968.383,24844547100,sh000852,中证1000
2026-08-18,7969.374,7995.501,7842.246,7945.964,25123290300,sh000852,中证1000
2026-08-19,7795.259,7821.177,7490.212,7517.768,26519509400,sh000852,中证1000
2026-08-20,7602.498,7656.613,7541.475,7589.779,24104799000,sh000852,中证1000
2026-08-21,7555.548,7634.084,7472.495,7601.804,21951844000,sh000852,中证1000
2026-08-24,7614.889,7633.336,7377.724,7491.49,23396837800,sh000852,中证1000
2026-08-25,7420.767,7556.066,7347.953,7527.498,22760236600,sh000852,中证1000
2026-08-26,7536.374,7601.838,7467.414,7544.67,22058893100,sh000852,中证1000
2026-08-27,7551.443,7734.309,7531.784,7732.945,23929241800,sh000852,中证1000
2026-08-28,7734.191,7802.551,7702.179,7705.029,23994948600,sh000852,中证1000
